GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M100US11460,11460,"Ann Arbor, MI Metro Area",132028,3047,75071,2930,58601,2479,56957,2912,7.1,1.2,3.9,1.2,1.4,0.6,12.2,2.3,4.9,1.1,1.7,0.7,0.7,0.4,9.1,2.2,9.2,1.1,6.4,1.5,3.9,1.3,14.1,2.1,9.6,1.1,6.5,1.3,4.1,1.0,14.6,2.2,13.4,1.3,11.8,1.6,9.1,1.4,15.1,2.4,18.6,1.7,17.1,1.7,17.6,1.9,19.4,2.7,12.1,1.5,15.4,2.0,17.7,2.3,7.1,1.9,13.6,1.5,19.7,2.2,23.3,2.4,5.1,1.5,6.5,1.0,9.8,1.6,12.4,2.0,1.8,0.9,5.1,0.7,7.8,1.3,9.8,1.6,1.4,0.7,55880,2321,79240,4058,93919,4325,34940,3173,76147,2720,96914,4372,112016,5186,46443,3436,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
310M100US11500,11500,"Anniston-Oxford, AL Metro Area",45862,1776,30555,1764,N,N,15307,1794,14.5,2.7,9.7,2.9,N,N,24.2,5.0,8.7,2.3,4.3,1.9,N,N,17.6,5.1,14.0,2.8,11.3,3.1,N,N,19.8,5.7,11.0,2.4,9.8,3.1,N,N,15.1,4.9,13.4,2.5,15.1,3.4,N,N,10.2,3.6,17.1,2.9,21.4,3.9,N,N,7.0,2.6,10.3,2.2,13.2,2.9,N,N,3.7,2.8,7.7,2.0,10.4,2.7,N,N,2.4,2.0,1.8,0.9,2.7,1.4,N,N,0.0,1.1,1.5,1.1,2.3,1.6,N,N,0.0,1.1,36675,3304,49953,5860,61073,6327,18489,2793,48098,3239,58342,4319,N,N,26263,2991,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X)
310M100US11540,11540,"Appleton, WI Metro Area",88085,1466,59899,2277,49357,2255,28186,2008,4.7,1.2,2.7,1.1,1.6,1.0,10.0,2.8,4.8,1.1,1.3,0.6,1.1,0.7,12.5,3.0,9.7,1.6,5.9,1.7,3.2,1.2,19.4,3.3,8.6,1.3,7.0,1.5,5.6,1.3,12.3,2.6,15.1,1.7,13.3,2.1,12.6,2.1,18.9,3.4,24.2,2.2,26.6,2.7,27.1,2.5,16.8,3.3,14.2,1.7,18.8,2.1,20.6,2.3,4.1,1.6,13.9,1.6,17.9,2.1,20.7,2.5,4.8,2.0,3.2,0.7,4.4,1.0,5.1,1.3,0.2,0.3,1.7,0.6,2.1,0.7,2.4,0.9,1.0,1.2,55883,2277,67927,2265,73616,3035,31681,2883,66184,2726,77548,3328,N,N,40099,4019,17.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.5,(X)
310M100US11700,11700,"Asheville, NC Metro Area",181239,3175,114396,4335,89231,4139,66843,3436,7.6,1.0,4.9,1.1,2.1,0.7,13.5,2.2,7.9,1.2,4.9,1.4,2.2,1.3,14.0,2.4,12.6,1.3,9.7,1.6,8.0,1.7,17.7,2.2,13.7,1.4,12.1,1.8,11.9,1.9,15.7,2.3,16.2,1.4,17.4,2.1,17.3,2.4,14.0,2.3,20.4,1.6,22.5,2.1,24.4,2.5,16.1,2.8,10.4,1.2,13.9,1.7,16.2,2.0,4.4,1.1,7.3,0.9,9.5,1.3,11.4,1.6,3.4,1.1,1.9,0.5,2.5,0.7,3.1,0.9,0.5,0.4,1.9,0.5,2.7,0.7,3.4,0.9,0.6,0.5,42168,1873,50668,1424,56923,2355,27526,2600,54149,1794,63594,2479,71462,2901,36234,2080,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
310M100US11780,11780,"Ashtabula, OH Micro Area",38078,1390,24990,1685,N,N,13088,1462,9.1,2.4,5.8,2.5,N,N,16.3,5.2,7.1,1.9,3.8,2.2,N,N,14.6,4.2,18.7,2.7,15.9,3.2,N,N,28.0,6.3,9.8,2.4,8.3,2.5,N,N,11.3,3.9,17.1,2.7,18.2,3.9,N,N,11.8,4.3,19.6,2.6,24.6,3.9,N,N,11.0,3.2,10.5,2.4,12.6,3.0,N,N,3.8,2.5,5.5,1.7,7.5,2.3,N,N,1.5,1.5,1.9,1.2,2.6,1.8,N,N,0.4,0.7,0.8,0.7,0.6,0.6,N,N,1.2,1.9,38751,3551,47104,5475,58496,4517,21241,1878,48174,2839,55087,3823,N,N,32078,4799,26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.1,(X)
310M100US11980,11980,"Athens, TX Micro Area",29810,1652,19453,1728,N,N,10357,1520,8.4,2.5,4.7,3.0,N,N,18.1,5.9,10.2,2.9,3.8,2.4,N,N,22.1,7.2,15.5,2.9,11.5,3.2,N,N,21.0,7.1,13.9,3.5,15.7,3.8,N,N,12.0,5.7,19.7,3.2,22.9,4.6,N,N,12.7,5.0,16.2,2.8,19.9,3.6,N,N,9.1,5.3,5.6,1.8,7.4,2.5,N,N,1.2,1.1,6.1,2.1,9.2,3.1,N,N,0.3,0.6,3.2,1.5,3.6,2.2,N,N,2.5,2.1,1.3,0.8,1.4,1.2,N,N,1.0,1.2,36570,2705,45208,3783,46737,2199,18203,4853,48273,3468,56881,5212,N,N,30883,5895,48.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),52.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.7,(X)
310M100US12020,12020,"Athens-Clarke County, GA Metro Area",64210,3122,38338,2458,28626,2371,25872,2156,12.9,2.3,6.5,2.2,4.4,2.2,23.2,4.4,6.5,1.7,3.7,1.7,2.7,1.8,10.4,3.1,14.5,2.3,12.3,2.7,6.4,2.2,18.7,3.7,9.6,1.7,7.9,2.0,6.5,2.2,12.5,3.1,15.1,2.3,14.5,2.8,14.2,3.2,15.0,3.7,16.6,1.9,19.8,2.6,22.0,3.0,12.2,3.1,7.6,1.3,10.8,1.9,13.3,2.5,2.3,1.6,9.6,1.5,13.9,2.4,17.5,3.1,3.1,1.6,4.7,1.4,6.7,2.0,7.9,2.5,1.6,1.5,2.8,0.9,3.9,1.3,5.3,1.7,1.2,0.8,40391,2642,54961,4384,65927,2722,23292,3422,59385,4067,74586,4772,N,N,35876,6114,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1879479,10315,1279814,13041,916127,11325,599665,12352,7.4,0.3,5.3,0.3,1.9,0.3,13.0,0.7,4.7,0.3,3.2,0.3,1.5,0.2,8.2,0.6,10.2,0.4,8.3,0.4,5.3,0.4,14.9,0.8,10.5,0.4,9.5,0.5,7.4,0.5,13.2,0.8,14.0,0.5,13.2,0.5,11.6,0.6,16.1,0.9,18.7,0.5,19.0,0.6,19.9,0.9,17.1,0.8,12.3,0.5,13.6,0.5,16.0,0.7,8.2,0.5,12.9,0.4,15.6,0.5,20.2,0.6,6.4,0.5,5.0,0.3,6.5,0.4,8.6,0.5,1.6,0.3,4.4,0.2,5.8,0.3,7.7,0.4,1.4,0.2,53182,830,62404,681,78301,1193,35492,823,71714,651,82301,815,97923,1049,46479,938,31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",100096,2650,66517,2732,46893,2506,33579,2570,7.1,1.3,5.2,1.6,2.5,1.3,12.2,3.0,5.6,1.1,3.2,1.0,1.6,0.8,9.8,2.5,10.4,1.6,6.7,1.7,3.9,1.6,20.0,3.7,11.0,1.8,9.8,2.0,7.0,2.0,13.6,3.4,13.4,1.5,13.8,2.1,13.5,2.6,12.6,2.4,19.6,1.8,20.6,2.3,20.7,2.8,16.5,3.3,13.7,1.8,16.1,2.4,18.3,2.9,7.7,2.5,10.9,1.5,14.1,1.9,18.4,2.7,4.5,2.0,5.4,0.9,7.1,1.3,9.8,1.8,1.5,1.1,2.9,0.7,3.3,0.9,4.3,1.2,1.6,1.1,52571,2906,61541,2439,75561,4492,30551,3903,66404,2685,76117,3506,N,N,43710,3393,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
310M100US12180,12180,"Auburn, NY Micro Area",30975,1139,21008,1177,N,N,9967,1167,5.7,1.8,2.7,1.3,N,N,13.9,5.0,4.8,1.6,3.0,2.2,N,N,10.8,4.9,12.2,2.5,7.6,2.3,N,N,21.4,5.8,10.9,2.0,9.9,2.6,N,N,13.3,4.0,17.6,2.7,15.8,3.1,N,N,20.1,5.3,21.9,2.9,26.5,4.2,N,N,14.0,5.1,12.9,2.8,15.7,3.6,N,N,3.5,2.2,10.2,2.0,13.7,3.0,N,N,2.7,1.8,2.5,1.3,3.5,1.9,N,N,0.3,0.5,1.2,0.8,1.7,1.1,N,N,0.0,1.7,49136,1891,56062,2549,66851,5396,28601,6025,57602,2681,67545,3705,N,N,33237,3334,35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X)
310M100US12220,12220,"Auburn-Opelika, AL Metro Area",55073,1489,33135,1759,25726,1735,21938,1825,12.7,2.1,4.8,1.7,2.0,1.1,25.0,4.9,10.0,2.2,3.5,1.4,0.4,0.3,20.3,4.7,12.3,2.4,9.3,2.5,4.7,1.9,17.5,4.5,11.3,2.4,8.9,2.9,8.0,2.7,15.0,3.5,13.7,2.2,15.5,3.4,15.2,4.1,10.4,3.1,15.4,2.4,20.6,3.5,23.8,4.2,7.5,2.6,10.6,2.0,15.6,3.2,18.5,3.9,2.3,1.2,9.9,1.6,15.7,2.7,19.6,3.3,1.1,0.6,2.5,0.8,3.5,1.3,4.5,1.7,0.9,0.9,1.6,0.7,2.6,1.1,3.3,1.4,0.0,0.8,39381,3294,59239,7438,71564,3555,18892,2854,53613,3045,71832,4825,N,N,25249,2465,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X)
310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",206641,4400,141063,4807,93568,3982,65578,3513,10.7,1.1,8.5,1.4,2.8,1.0,18.2,2.8,6.5,0.7,3.8,0.7,2.3,0.7,12.5,1.5,12.7,1.2,10.6,1.4,7.5,1.8,17.0,2.5,10.2,1.0,9.5,1.4,8.3,1.3,12.8,2.1,14.6,1.2,14.0,1.4,12.2,1.7,14.9,2.1,19.4,1.4,21.1,2.0,23.2,2.5,14.0,2.3,11.4,1.2,13.8,1.5,17.9,2.1,5.3,1.6,9.6,0.9,12.0,1.2,16.3,1.7,4.2,1.6,2.5,0.5,3.4,0.7,4.7,1.0,0.5,0.6,2.4,0.6,3.3,0.9,4.8,1.3,0.3,0.4,44477,2737,53460,2190,67401,2550,26405,2337,57778,2163,66868,2963,81817,3788,35865,2714,36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X)
310M100US12300,12300,"Augusta-Waterville, ME Micro Area",51225,1446,32750,1532,23716,1527,18475,1774,7.6,1.7,4.5,1.9,1.4,1.0,13.6,3.2,5.6,1.3,2.4,1.3,1.2,0.8,11.5,3.0,11.7,2.1,11.1,3.5,4.5,1.8,15.7,3.8,13.2,2.3,8.8,2.3,7.9,2.1,21.8,4.7,15.6,2.3,16.5,3.2,15.7,3.3,13.1,3.4,19.8,2.9,23.5,3.4,27.6,4.2,10.3,3.3,13.8,2.2,17.1,3.1,20.0,4.0,8.3,3.2,8.7,1.4,10.9,2.0,14.7,2.4,3.5,1.7,1.9,0.8,2.4,1.1,3.3,1.5,0.8,0.8,2.2,1.2,2.7,1.3,3.7,1.8,1.5,1.8,44964,3781,54089,4626,66102,4046,29545,2383,58279,3428,66963,4881,N,N,40356,4720,20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.0,(X)
310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",647500,6033,404153,6678,296791,6373,243347,5809,7.0,0.5,4.1,0.5,1.5,0.4,13.0,1.2,5.0,0.5,3.3,0.5,1.7,0.4,8.2,0.9,9.6,0.7,7.1,0.8,4.1,0.6,14.1,1.3,9.2,0.7,7.8,0.8,5.1,0.6,12.7,1.1,14.0,0.7,12.3,0.9,10.3,1.0,16.8,1.2,19.6,0.9,19.9,1.1,20.4,1.3,18.0,1.4,12.2,0.6,14.3,1.0,16.9,1.2,7.7,0.8,13.6,0.7,17.6,1.1,22.4,1.4,6.0,0.8,5.0,0.4,6.9,0.7,8.8,0.8,1.5,0.4,5.0,0.4,6.6,0.6,8.7,0.7,2.0,0.5,55744,996,68897,1793,82969,2044,36580,1267,74348,1246,88056,1797,103804,2307,48854,1734,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",252284,3155,189390,3618,127245,3705,62894,2882,7.9,1.0,7.0,1.1,2.5,0.7,13.2,2.6,7.0,0.8,4.8,0.9,2.6,0.7,15.9,2.9,12.3,1.2,11.7,1.4,8.1,1.3,15.6,2.2,11.3,1.0,11.9,1.3,11.0,1.5,10.9,2.0,15.6,1.4,15.4,1.4,14.7,1.5,15.4,2.6,17.9,1.3,18.0,1.4,19.3,1.8,14.7,2.3,10.3,0.9,11.4,1.0,14.5,1.5,5.6,1.4,12.3,1.0,13.5,1.1,18.2,1.6,6.5,1.8,3.2,0.5,3.8,0.6,5.5,0.9,1.1,0.6,2.2,0.4,2.6,0.5,3.7,0.8,1.0,0.5,45524,2036,49403,1601,63130,2339,29212,3730,60820,1794,65158,2049,78751,2645,41911,3068,35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
310M100US12580,12580,"Baltimore-Towson, MD Metro Area",1022553,6915,670253,8775,474840,9140,352300,8802,6.5,0.4,4.1,0.4,1.0,0.2,12.0,1.0,3.9,0.3,1.8,0.3,0.7,0.2,7.9,0.7,7.6,0.4,5.5,0.5,3.0,0.4,12.6,0.9,8.4,0.5,7.0,0.6,4.4,0.5,11.7,0.9,11.8,0.5,10.1,0.6,8.0,0.6,15.5,1.0,18.5,0.6,17.9,0.8,16.4,0.9,18.6,1.1,13.0,0.6,14.9,0.7,16.6,0.8,9.1,0.8,16.7,0.6,20.2,0.8,25.4,1.1,8.7,0.9,7.1,0.4,9.6,0.6,12.5,0.8,2.1,0.4,6.5,0.4,8.8,0.5,11.9,0.7,1.8,0.4,64812,1116,80526,1195,99749,1643,40442,969,84348,1093,99605,1482,119058,1852,52089,1602,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X)
310M100US12620,12620,"Bangor, ME Metro Area",60428,1592,37911,2023,29866,1822,22517,1840,6.6,1.4,4.0,1.9,0.8,0.6,13.2,3.0,9.1,2.1,4.0,1.3,2.0,1.1,17.2,4.2,13.7,2.1,11.1,2.1,8.2,1.8,18.8,4.4,12.1,1.9,8.3,1.8,7.5,2.0,18.1,3.8,14.9,2.0,15.2,2.8,15.6,3.0,13.2,3.4,18.7,2.2,21.7,2.9,24.1,3.6,13.0,3.3,11.2,1.8,16.0,2.7,19.2,3.2,3.0,1.2,10.1,1.9,14.7,2.9,16.7,3.5,2.2,1.4,2.6,0.8,3.4,1.1,4.2,1.3,1.1,1.3,1.1,0.5,1.4,0.7,1.7,0.9,0.3,0.3,42964,3302,58121,2176,64624,4673,25289,2544,54863,2348,66616,3116,N,N,33239,3413,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
310M100US12700,12700,"Barnstable Town, MA Metro Area",93576,3349,57428,3393,44754,2768,36148,2437,6.2,1.4,3.2,1.3,1.6,1.0,11.5,3.2,5.1,1.0,3.3,1.3,1.7,1.1,9.8,2.4,8.7,1.5,5.9,2.0,4.2,1.5,14.6,3.3,10.8,1.5,8.2,1.8,6.6,1.7,14.1,2.7,13.6,2.0,11.6,2.2,10.5,2.5,16.7,3.6,19.9,2.2,21.2,2.9,21.3,3.0,17.0,2.9,13.5,1.5,16.5,2.2,19.3,2.4,7.9,1.9,13.0,1.6,17.8,2.5,20.6,2.6,4.6,1.6,4.9,1.3,6.7,1.7,7.7,1.9,1.7,1.4,4.3,1.0,5.5,1.4,6.5,1.6,2.1,1.2,55294,3372,70458,5586,80596,3353,35032,3564,75724,4683,92015,7315,N,N,46919,4128,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
310M100US12940,12940,"Baton Rouge, LA Metro Area",291692,5404,194890,5504,133708,4739,96802,4643,7.8,0.9,3.5,0.8,0.7,0.4,17.2,2.3,6.3,0.9,3.8,0.6,1.2,0.5,12.3,1.9,12.6,1.2,10.3,1.3,4.9,1.0,19.0,2.2,10.1,1.0,9.6,1.2,7.5,1.1,11.2,1.7,14.5,1.3,13.8,1.5,12.3,1.4,15.8,2.2,17.8,1.2,19.6,1.5,21.9,1.9,12.4,1.7,11.6,1.1,13.7,1.4,16.9,1.8,6.4,1.3,12.2,1.0,16.1,1.3,21.5,1.8,3.5,1.1,4.0,0.6,5.3,0.8,7.1,1.1,1.3,0.6,3.1,0.5,4.2,0.7,5.9,1.1,0.8,0.5,48294,1690,60788,1974,77167,2971,25949,1711,64964,1892,77338,2760,94350,3701,37632,1970,38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X)
310M100US12980,12980,"Battle Creek, MI Metro Area",52600,1741,35837,1892,25136,1687,16763,1665,8.9,2.0,5.5,1.6,2.0,1.0,17.2,4.3,5.7,1.4,4.0,1.5,2.5,1.5,10.4,2.8,13.2,2.1,9.8,2.2,6.4,1.9,22.2,4.5,14.3,2.3,15.2,2.9,12.8,3.0,14.1,4.0,15.8,2.4,15.5,2.2,15.6,3.0,15.4,4.4,19.9,2.4,23.1,3.0,25.9,3.3,11.3,3.0,10.0,1.7,12.5,2.2,15.2,2.8,3.7,2.0,8.8,1.7,10.1,2.1,13.9,2.8,4.6,2.5,2.3,0.7,2.8,0.9,4.0,1.3,0.9,0.8,1.0,0.7,1.4,1.0,1.5,1.1,0.1,0.1,42921,2705,49964,3312,58710,4153,25145,4161,52150,2211,59166,3024,N,N,34059,2705,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X)
310M100US13020,13020,"Bay City, MI Metro Area",44064,1370,28914,1536,N,N,15150,1366,7.8,1.7,4.8,2.1,N,N,16.6,4.0,5.9,1.6,4.9,1.8,N,N,10.2,3.0,14.0,2.5,7.0,2.8,N,N,24.4,4.8,9.3,1.8,10.1,2.5,N,N,10.2,3.5,18.2,2.6,19.7,3.3,N,N,15.3,4.2,19.6,3.1,20.9,3.4,N,N,13.0,4.8,13.0,2.3,16.3,2.8,N,N,6.3,3.2,9.4,1.9,12.2,2.6,N,N,3.9,2.5,2.0,1.0,3.0,1.6,N,N,0.0,0.9,0.7,0.5,1.1,0.7,N,N,0.0,0.9,45451,3876,52784,3462,63661,4200,24488,2866,54500,2665,63800,3365,N,N,34034,3243,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
310M100US13140,13140,"Beaumont-Port Arthur, TX Metro Area",140356,3697,95219,3831,64471,3723,45137,3111,11.1,1.3,8.3,1.5,2.7,1.0,18.2,2.9,7.6,1.2,4.5,1.2,2.1,1.0,15.0,3.3,14.0,1.7,12.6,1.9,9.7,1.9,16.6,2.9,10.2,1.3,10.3,1.7,9.3,2.1,11.3,2.6,14.6,1.6,14.3,1.8,14.2,2.4,15.7,2.5,18.0,1.7,18.5,1.9,21.0,2.4,14.1,3.0,10.2,1.1,12.7,1.5,16.7,1.9,4.8,1.7,10.0,1.3,13.7,1.8,17.6,2.3,2.5,1.2,2.6,0.7,2.9,0.7,3.8,1.0,1.2,1.0,1.6,0.5,2.1,0.7,2.8,0.9,0.6,0.4,41291,1786,49937,3371,62827,5431,25189,3570,54911,2105,62606,2754,74159,3179,36158,3251,39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
310M100US13180,13180,"Beaver Dam, WI Micro Area",33256,1932,22137,1469,N,N,11119,1409,3.2,1.0,4.0,2.6,N,N,5.6,2.5,4.9,2.1,2.9,1.4,N,N,10.0,4.7,10.2,2.7,6.9,2.3,N,N,14.1,4.0,16.7,2.8,11.6,2.8,N,N,26.8,6.1,13.7,2.5,13.9,2.5,N,N,14.3,4.1,26.4,2.7,28.7,3.5,N,N,19.7,4.5,13.1,2.3,16.1,2.5,N,N,6.3,3.5,8.7,1.8,11.8,2.5,N,N,2.5,2.0,2.5,1.0,3.5,1.5,N,N,0.6,0.9,0.5,0.3,0.6,0.5,N,N,0.2,0.3,50797,2738,57629,4431,64592,2965,31430,3050,57235,2741,64787,3167,N,N,39910,3890,26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
310M100US13220,13220,"Beckley, WV Micro Area",31514,1374,22293,1626,N,N,9221,1430,8.4,3.0,4.4,2.6,N,N,18.6,8.0,8.6,2.7,6.8,3.0,N,N,13.8,6.0,16.1,3.5,12.0,3.6,N,N,26.9,7.5,14.9,3.1,13.4,3.8,N,N,19.0,7.7,10.4,2.7,10.3,3.1,N,N,10.3,4.8,17.0,3.1,20.8,3.9,N,N,5.8,3.5,12.3,3.1,15.5,4.1,N,N,4.5,3.5,9.0,2.4,12.0,3.4,N,N,1.1,1.1,2.6,1.7,3.7,2.3,N,N,0.0,1.8,0.7,0.8,0.9,1.1,N,N,0.0,1.8,37982,5578,52563,4318,61699,3824,20344,2800,51336,3935,60847,4970,N,N,26634,2931,35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X)
310M100US13380,13380,"Bellingham, WA Metro Area",80288,2099,50074,2516,40508,2426,30214,2706,6.9,1.8,2.6,1.2,0.7,0.4,14.2,3.5,7.5,1.6,3.8,1.5,1.1,0.7,13.8,3.6,9.9,1.8,8.3,2.2,5.4,1.8,15.9,3.7,12.6,2.1,9.1,2.0,9.1,2.3,17.9,4.3,13.2,1.8,11.5,2.2,10.2,2.0,14.2,3.6,20.6,2.2,24.6,2.8,27.2,3.1,14.2,4.0,13.6,1.9,17.8,2.5,20.2,3.0,5.6,2.0,10.8,1.8,15.5,2.6,18.3,3.1,2.6,1.2,3.0,1.1,4.2,1.6,5.0,1.9,1.1,1.0,1.9,0.8,2.6,1.2,3.0,1.3,0.5,0.6,49938,2873,65661,3477,71917,2599,30420,2188,61171,3488,74483,5026,N,N,37048,4032,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X)
