Id,Id2,Geography,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - Place Size Code,AREA CHARACTERISTICS - Area (Land),Land Area (square miles),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Functional Status Code,2010 Population,Population Density (persons / sq. mile), Housing Unit Count,Housing Density
1600000US3431620,3431620,"Hightstown borough, New Jersey",31620,13,3136987,1.211197504,81078,A,5494,4536.006707,2108,1740.426308
1600000US2406925,2406925,"Berwyn Heights town, Maryland",6925,12,1783404,0.688576163,2328,A,3123,4535.445992,1051,1526.338052
1600000US1780047,1780047,"Westchester village, Illinois",80047,14,9547006,3.686119781,0,A,16718,4535.392497,7219,1958.427948
1600000US7273200,7273200,"Sabana comunidad, Puerto Rico",73200,10,931243,0.359554948,0,S,1630,4533.3822,677,1882.883282
1600000US2467675,2467675,"Rockville city, Maryland",67675,17,34982407,13.50678343,158810,A,61209,4531.722917,25199,1865.655145
1600000US2447450,2447450,"Lochearn CDP, Maryland",47450,16,14485173,5.5927568,78216,S,25333,4529.608725,10427,1864.375722
1600000US1205125,1205125,"Belleair Bluffs city, Florida",5125,11,1161660,0.448519453,437159,A,2031,4528.231693,1386,3090.166975
1600000US3971682,3971682,"Shaker Heights city, Ohio",71682,16,16271394,6.282420614,109426,A,28448,4528.190924,13318,2119.883532
1600000US1322052,1322052,"Decatur city, Georgia",22052,14,11061346,4.270809749,2179,A,19335,4527.244513,9335,2185.768168
1600000US2150412,2150412,"Maryhill Estates city, Kentucky",50412,4,102445,0.039554237,0,A,179,4525.431715,63,1592.74971
1600000US3440440,3440440,"Lindenwold borough, New Jersey",40440,14,10080988,3.892291393,159969,A,17613,4525.098001,8251,2119.831011
1600000US4266016,4266016,"Roscoe borough, Pennsylvania",66016,8,464799,0.179459905,167433,A,812,4524.687566,398,2217.76558
1600000US5335940,5335940,"Kirkland city, Washington",35940,16,27938202,10.78700056,858601,A,48787,4522.758643,24345,2256.883169
1600000US1702154,1702154,"Arlington Heights village, Illinois",2154,17,43015105,16.6082256,75403,A,75101,4521.915936,32795,1974.623948
1600000US4256264,4256264,"Oberlin CDP, Pennsylvania",56264,8,336805,0.130041143,0,S,588,4521.64589,234,1799.430507
1600000US0670882,670882,"Selma city, California",70882,15,13302868,5.136266268,0,A,23219,4520.598969,6813,1326.449924
1600000US3606607,3606607,"Binghamton city, New York",6607,16,27166244,10.48894589,1674689,A,47376,4516.755113,23842,2273.05968
1600000US4220992,4220992,"East Conemaugh borough, Pennsylvania",20992,9,699627,0.270127506,17669,A,1220,4516.385674,659,2439.588655
1600000US2538435,2538435,"Marblehead CDP, Massachusetts",38435,14,11361478,4.386691367,39375802,S,19808,4515.476094,8838,2014.730297
1600000US1764304,1764304,"River Forest village, Illinois",64304,14,6410886,2.475257028,4794,A,11172,4513.470671,4176,1687.097523
1600000US3479040,3479040,"Westfield town, New Jersey",79040,16,17401261,6.71866472,62226,A,30316,4512.20611,10950,1629.788129
1600000US0641712,641712,"Lindsay city, California",41712,14,6758971,2.609653404,0,A,11768,4509.41109,3193,1223.534127
1600000US3602044,3602044,"Amityville village, New York",2044,13,5472550,2.112963458,940030,A,9523,4506.940224,3997,1891.655999
1600000US1225987,1225987,"Gladeview CDP, Florida",25987,14,6628841,2.559409928,13777,S,11535,4506.898201,4141,1617.951058
1600000US0874080,874080,"Stonegate CDP, Colorado",74080,13,5151622,1.989052459,9184,S,8962,4505.662965,3134,1575.624608
1600000US5142680,5142680,"Kings Park West CDP, Virginia",42680,14,7699665,2.972857403,165778,S,13390,4504.08418,4439,1493.176227
1600000US3619972,3619972,"Deer Park CDP, New York",19972,16,15974011,6.16760039,9723,S,27745,4498.508049,9715,1575.166902
1600000US4233744,4233744,"Hellertown borough, Pennsylvania",33744,13,3397130,1.311639282,9245,A,5898,4496.663132,2774,2114.910737
1600000US3623217,3623217,"East Williston village, New York",23217,12,1472865,0.56867638,0,A,2556,4494.647729,864,1519.317542
1600000US0641936,641936,"Live Oak city, California",41936,13,4839449,1.868521785,0,A,8392,4491.250821,2498,1336.885671
1600000US3454450,3454450,"Ocean Gate borough, New Jersey",54450,11,1159936,0.447853812,14807,A,2011,4490.304524,1203,2686.144377
1600000US3443890,3443890,"Margate City city, New Jersey",43890,13,3664967,1.41505173,559648,A,6354,4490.295206,7114,5027.378045
1600000US5308850,5308850,"Burien city, Washington",8850,16,19216860,7.419671442,15036359,A,33313,4489.821451,14322,1930.274152
1600000US2689140,2689140,"Ypsilanti city, Michigan",89140,14,11213192,4.32943782,491308,A,19435,4489.035484,9271,2141.386569
1600000US5157000,5157000,"Norfolk city, Virginia",57000,18,140171293,54.1204411,109376999,A,242803,4486.345548,95018,1755.676747
1600000US2239475,2239475,"Kenner city, Louisiana",39475,17,38509853,14.868738,367605,A,66702,4486.056583,28076,1888.257093
1600000US1764421,1764421,"Riverside village, Illinois",64421,13,5124132,1.97843851,45405,A,8875,4485.860922,3680,1860.052754
1600000US3442630,3442630,"Magnolia borough, New Jersey",42630,12,2506682,0.967835372,0,A,4341,4485.266942,1850,1911.482111
1600000US4183750,4183750,"Woodburn city, Oregon",83750,15,13905603,5.368983563,0,A,24080,4485.02025,8283,1542.750113
1600000US4284856,4284856,"Whitfield CDP, Pennsylvania",84856,12,2733593,1.055446203,1960,S,4733,4484.359304,1934,1832.400358
1600000US1240450,1240450,"Lighthouse Point city, Florida",40450,14,5974714,2.30685007,218233,A,10344,4484.036537,5774,2502.980178
1600000US1255750,1255750,"Pembroke Park town, Florida",55750,13,3526522,1.361597814,749462,A,6102,4481.499556,3695,2713.72351
1600000US4438980,4438980,"Kingston CDP, Rhode Island",38980,13,4031271,1.556482501,17479,S,6974,4480.615744,788,506.2697457
1600000US3666047,3666047,"Sea Cliff village, New York",66047,12,2887409,1.114834895,2192567,A,4995,4480.484081,2049,1837.940317
1600000US4970960,4970960,"South Ogden city, Utah",70960,14,9562563,3.692126373,0,A,16532,4477.636552,6631,1795.984029
1600000US3680302,3680302,"West Islip CDP, New York",80302,16,16391421,6.328763299,1132606,S,28335,4477.17803,9266,1464.10911
1600000US3620698,3620698,"Dobbs Ferry village, New York",20698,14,6291700,2.429239054,1948333,A,10875,4476.710507,4191,1725.231608
1600000US3947306,3947306,"Maple Heights city, Ohio",47306,15,13395767,5.172134774,810,A,23138,4473.587988,10894,2106.286954
1600000US2917650,2917650,"Crystal Lake Park city, Missouri",17650,7,272178,0.105088518,0,A,470,4472.420107,222,2112.504817
1600000US7238671,7238671,"Jobos comunidad, Puerto Rico",38671,11,1436039,0.554457781,0,S,2479,4471.034737,1141,2057.866331
1600000US0643280,643280,"Los Altos city, California",43280,16,16800432,6.486683336,0,A,28976,4466.997771,11204,1727.230916
1600000US2154660,2154660,"Murray Hill city, Kentucky",54660,8,337564,0.130334195,4210,A,582,4465.443637,307,2355.483156
1600000US1213275,1213275,"Coconut Creek city, Florida",13275,17,30692536,11.85045491,376067,A,52909,4464.72312,25926,2187.764116
1600000US1708446,1708446,"Broadview village, Illinois",8446,13,4603684,1.777492405,0,A,7932,4462.466324,3322,1868.925004
1600000US0624092,624092,"Fillmore city, California",24092,14,8711737,3.363620604,3017,A,15002,4460.074951,4408,1310.492627
1600000US3402440,3402440,"Avon-by-the-Sea borough, New Jersey",2440,10,1104171,0.426322825,298376,A,1901,4459.062218,1321,3098.590841
1600000US5320750,5320750,"Edmonds city, Washington",20750,16,23064795,8.905367515,24667120,A,39709,4458.99621,18378,2063.699221
1600000US3663814,3663814,"Roslyn Heights CDP, New York",63814,13,3822291,1.475794869,0,S,6577,4456.581426,2263,1533.410942
1600000US4233154,4233154,"Haverford College CDP, Pennsylvania",33154,9,773765,0.298752349,9903,S,1331,4455.195089,64,214.2242567
1600000US0686972,686972,"Yuba City city, California",86972,17,37758032,14.57845828,201001,A,64925,4453.488754,23174,1589.605674
1600000US4135450,4135450,"Hubbard city, Oregon",35450,12,1846486,0.712932261,0,A,3173,4450.633216,1002,1405.463121
1600000US4251880,4251880,"Mount Pleasant borough, Pennsylvania",51880,12,2592870,1.001112746,0,A,4454,4449.049336,2226,2223.52578
1600000US3446620,3446620,"Milltown borough, New Jersey",46620,13,4018214,1.551441165,115570,A,6893,4442.965776,2698,1739.028241
1600000US2664900,2664900,"Pleasant Ridge city, Michigan",64900,12,1473206,0.568808041,0,A,2526,4440.865492,1153,2027.045888
1600000US2472350,2472350,"Silver Hill CDP, Maryland",72350,13,3470770,1.340071846,1481,S,5950,4440.060448,2714,2025.264547
1600000US0660466,660466,"Rialto city, California",60466,17,57889130,22.351119,36884,A,99171,4436.959062,27203,1217.07553
1600000US4253872,4253872,"New Market CDP, Pennsylvania",53872,8,476859,0.184116297,0,S,816,4431.981378,453,2460.401427
1600000US4120100,4120100,"Donald city, Oregon",20100,8,572325,0.220975927,0,A,979,4430.346834,372,1683.441289
1600000US1757732,1757732,"Park Forest village, Illinois",57732,15,12851339,4.961929939,0,A,21975,4428.72033,9838,1982.696273
1600000US2473350,2473350,"Somerset town, Maryland",73350,9,711400,0.274673087,0,A,1216,4427.080978,423,1540.012544
1600000US4275648,4275648,"Swarthmore borough, Pennsylvania",75648,13,3625707,1.399893359,0,A,6194,4424.622749,2081,1486.541805
1600000US3936624,3936624,"Huber Ridge CDP, Ohio",36624,12,2696975,1.041307913,26249,S,4604,4421.362731,1775,1704.587065
1600000US0965230,965230,"Rockville CDP, Connecticut",65230,13,4379190,1.690814784,142114,S,7474,4420.354064,3682,2177.648336
1600000US3604891,3604891,"Bay Park CDP, New York",4891,11,1296192,0.50046255,263472,S,2212,4419.911137,903,1804.330812
1600000US4263048,4263048,"Quakertown borough, Pennsylvania",63048,13,5262478,2.031854202,12428,A,8979,4419.116289,3876,1907.617189
1600000US3676280,3676280,"University at Buffalo CDP, New York",76280,13,3555472,1.372775472,231771,S,6066,4418.785244,42,30.59495223
1600000US0627000,627000,"Fresno city, California",27000,19,289966538,111.956711,910373,A,494665,4418.359521,171288,1529.948482
1600000US0820275,820275,"Derby CDP, Colorado",20275,13,4508843,1.740874089,37820,S,7685,4414.449068,2445,1404.46688
1600000US1236550,1236550,"Key West city, Florida",36550,15,14470416,5.587059091,4291476,A,24649,4411.802274,14107,2524.941972
1600000US2900280,2900280,"Affton CDP, Missouri",280,15,11925616,4.604506276,0,S,20307,4410.244831,9347,2029.967914
1600000US5575125,5575125,"South Milwaukee city, Wisconsin",75125,15,12428179,4.798546943,19701,A,21156,4408.834643,9722,2026.029987
1600000US4112400,4112400,"Central Point city, Oregon",12400,14,10087730,3.894894494,9104,A,17169,4408.078326,6975,1790.80589
1600000US1239425,1239425,"Largo city, Florida",39425,17,45629661,17.61771136,2511237,A,77648,4407.382913,46859,2659.766587
1600000US1703012,1703012,"Aurora city, Illinois",3012,18,116383850,44.93605762,2223625,A,197899,4404.013402,67273,1497.082823
1600000US1751648,1751648,"Naplate village, Illinois",51648,7,291747,0.112644151,0,A,496,4403.246813,259,2299.276058
1600000US1203480,1203480,"Bardmoor CDP, Florida",3480,13,5730095,2.212402142,191718,S,9732,4398.838626,4465,2018.168358
1600000US4226397,4226397,"Flying Hills CDP, Pennsylvania",26397,12,1512017,0.583793052,13741,S,2568,4398.81905,1510,2586.533009
1600000US2509000,2509000,"Brockton city, Massachusetts",9000,17,55239732,21.32818067,508602,A,93810,4398.406102,35552,1666.902609
1600000US5346125,5346125,"Minnehaha CDP, Washington",46125,13,5754626,2.221873615,15120,S,9771,4397.639872,3841,1728.72119
1600000US3963618,3963618,"Pleasant Run Farm CDP, Ohio",63618,12,2741379,1.058452394,0,S,4654,4396.98566,1780,1681.700575
1600000US2231915,2231915,"Gretna city, Louisiana",31915,14,10450682,4.03503105,1208945,A,17736,4395.505209,7962,1973.219016
1600000US0667056,667056,"Sanger city, California",67056,15,14306729,5.523859184,0,A,24270,4393.667397,7104,1286.057404
1600000US0837220,837220,"Holly Hills CDP, Colorado",37220,12,1486156,0.573808064,0,S,2521,4393.455161,1048,1826.394688
1600000US2118766,2118766,"Crossgate city, Kentucky",18766,5,132733,0.0512485,0,A,225,4390.372402,94,1834.200026
1600000US4233592,4233592,"Heidelberg borough, Pennsylvania",33592,9,733889,0.283356139,0,A,1244,4390.234861,665,2346.869922
1600000US1262885,1262885,"St. Pete Beach city, Florida",62885,13,5514230,2.129056196,45676736,A,9346,4389.738522,7854,3688.958522
1600000US5143432,5143432,"Lake Ridge CDP, Virginia",43432,16,24225313,9.353446039,879540,S,41058,4389.61211,15678,1676.173673
1600000US2674960,2674960,"Southgate city, Michigan",74960,16,17730901,6.845939441,12035,A,30047,4389.025094,13933,2035.221042
1600000US4256928,4256928,"Orbisonia borough, Pennsylvania",56928,7,252792,0.097603541,0,A,428,4385.086807,242,2479.418241
1600000US4283104,4283104,"West Grove borough, Pennsylvania",83104,12,1685844,0.650908035,154,A,2854,4384.643984,938,1441.06379
1600000US3443620,3443620,"Manville borough, New Jersey",43620,14,6113833,2.360564219,228342,A,10344,4382.003217,4277,1811.854965
1600000US4112150,4112150,"Cedar Mill CDP, Oregon",12150,14,8599119,3.320138549,0,S,14546,4381.142469,5849,1761.673471
1600000US4127825,4127825,"Garden Home-Whitford CDP, Oregon",27825,13,3947966,1.524318259,6852,S,6674,4378.350754,3026,1985.149742
1600000US4159000,4159000,"Portland city, Oregon",59000,20,345573252,133.4265842,30196598,A,583776,4375.260024,265439,1989.401149
1600000US4224712,4224712,"Fairless Hills CDP, Pennsylvania",24712,13,5011804,1.935068425,33759,S,8466,4375.039089,3456,1785.983356
1600000US0669196,669196,"Santa Maria city, California",69196,17,58937038,22.75571856,1655448,A,99553,4374.856357,28294,1243.379765
1600000US2967700,2967700,"Shrewsbury city, Missouri",67700,13,3702644,1.429598902,0,A,6254,4374.653613,3487,2439.14569
1600000US3736512,3736512,"Lake Park village, North Carolina",36512,12,2027575,0.782851117,65069,A,3422,4371.201527,1245,1590.340707
1600000US4223016,4223016,"Elizabethtown borough, Pennsylvania",23016,14,6841339,2.641455868,44781,A,11545,4370.695775,4521,1711.556137
1600000US1709447,1709447,"Buffalo Grove village, Illinois",9447,16,24606159,9.500491508,75099,A,41496,4367.774021,17034,1792.959868
1600000US1711332,1711332,"Carol Stream village, Illinois",11332,16,23552954,9.093846767,844651,A,39711,4366.798894,15050,1654.965207
1600000US4223704,4223704,"Enhaut CDP, Pennsylvania",23704,9,597291,0.230615354,0,S,1007,4366.578294,430,1864.57663
1600000US2412912,2412912,"Cape St. Claire CDP, Maryland",12912,13,5188192,2.003172215,1356057,S,8747,4366.574143,3315,1654.87519
1600000US3935322,3935322,"Highpoint CDP, Ohio",35322,10,891567,0.344235958,0,S,1503,4366.191171,621,1803.995155
1600000US4205288,4205288,"Belle Vernon borough, Pennsylvania",5288,9,648380,0.250340928,165009,A,1093,4366.045967,670,2676.350227
1600000US4249128,4249128,"Middletown borough, Pennsylvania",49128,13,5280209,2.038700179,126208,A,8901,4366.017176,4411,2163.633498
1600000US1759572,1759572,"Phoenix village, Illinois",59572,10,1165652,0.450060772,0,A,1964,4363.855106,816,1813.088476
1600000US5180165,5180165,"University of Virginia CDP, Virginia",80165,13,4574394,1.766183473,11479,S,7704,4361.947736,1379,780.7795857
1600000US1228175,1228175,"Gulfport city, Florida",28175,14,7143385,2.758076485,2922045,A,12029,4361.372886,7507,2721.824445
1600000US4146730,4146730,"Maywood Park city, Oregon",46730,8,446709,0.172475316,0,A,752,4360.044181,312,1808.954501
1600000US4222992,4222992,"Elizabeth borough, Pennsylvania",22992,9,887031,0.342484598,186791,A,1493,4359.320118,715,2087.68512
1600000US7200874,7200874,"Aguas Buenas zona urbana, Puerto Rico",874,12,2499956,0.965238449,1743,S,4204,4355.400476,1829,1894.86857
1600000US1056500,1056500,"Pike Creek Valley CDP, Delaware",56500,14,6670469,2.575482589,4085,S,11217,4355.300264,5244,2036.123258
1600000US3937604,3937604,"Ithaca village, Ohio",37604,4,80879,0.031227558,0,A,136,4355.127635,52,1665.19586
1600000US7241767,7241767,"La Parguera comunidad, Puerto Rico",41767,9,621239,0.239861729,0,S,1044,4352.507605,699,2914.178942
1600000US4112050,4112050,"Cedar Hills CDP, Oregon",12050,13,4942588,1.908343977,18325,S,8300,4349.32072,3574,1872.827982
1600000US4253464,4253464,"New Cumberland borough, Pennsylvania",53464,13,4336092,1.674174552,27237,A,7277,4346.619646,3472,2073.857828
1600000US3403250,3403250,"Barrington borough, New Jersey",3250,13,4161486,1.606758796,0,A,6983,4346.016352,3158,1965.447464
1600000US3943722,3943722,"Lincoln Heights village, Ohio",43722,12,1959398,0.756527829,0,A,3286,4343.528251,1564,2067.339679
1600000US4813150,4813150,"Casas CDP, Texas",13150,3,23259,0.00898035,0,S,39,4342.81491,15,1670.313427
1600000US1272325,1272325,"Treasure Island city, Florida",72325,13,4000541,1.544617581,9733064,A,6705,4340.880281,5801,3755.622149
1600000US7275694,7275694,"San Antonio comunidad (Dorado Municipio), Puerto Rico",75694,13,4519390,1.744946309,330,S,7574,4340.534699,3055,1750.770201
1600000US3463000,3463000,"Ridgewood village, New Jersey",63000,15,14897581,5.751988426,171515,A,24958,4339.021248,8743,1519.996104
1600000US7263503,7263503,"Playita comunidad (Salinas Municipio), Puerto Rico",63503,8,330091,0.127448853,0,S,553,4338.995501,319,2502.964855
1600000US3630598,3630598,"Greenvale CDP, New York",30598,9,653074,0.252153292,0,S,1094,4338.630648,373,1479.258896
1600000US1260275,1260275,"Ridgecrest CDP, Florida",60275,12,1527233,0.589667983,7794,S,2558,4338.034409,924,1566.9835
1600000US0639496,639496,"Lake Forest city, California",39496,17,46143078,17.81594278,223202,A,77264,4336.789861,27088,1520.435957
1600000US3952752,3952752,"Mount Healthy city, Ohio",52752,13,3642054,1.406204971,0,A,6098,4336.494413,3034,2157.580198
1600000US1256500,1256500,"Pine Castle CDP, Florida",56500,14,6454795,2.492210389,702355,S,10805,4335.508771,4019,1612.624688
1600000US1242400,1242400,"Madeira Beach city, Florida",42400,12,2548793,0.984094521,5901061,A,4263,4331.90096,4044,4109.361361
1600000US4272920,4272920,"Spring City borough, Pennsylvania",72920,12,1987196,0.767260698,138790,A,3323,4330.992073,1643,2141.384284
1600000US7263820,7263820,"Ponce zona urbana, Puerto Rico",63820,18,79272895,30.60743718,39219140,S,132502,4329.078558,57856,1890.259536
1600000US1781087,1781087,"Wheeling village, Illinois",81087,16,22535724,8.701092051,154296,A,37648,4326.813207,15397,1769.547996
1600000US4205384,4205384,"Bellwood borough, Pennsylvania",5384,10,1094465,0.422575317,0,A,1828,4325.85607,782,1850.557684
